id,name,city,state,zip,holeCount,rating,yearsEstablished,page
/course-directory/course/stephen-p-wallace-park,Stephen P Wallace Park,Slingerlands,New York,12159,18,,,20
/course-directory/course/iron-bridges,Iron Bridges,Mayetta,Kansas,66509,18,,,20
/course-directory/course/kreekside,Kreekside Disc Golf,Stafford,Virginia,22554,9,,,20
/course-directory/course/griffin-ga,First Assembly of God Temp Course,Griffin,Georgia,30223,18,,,20
/course-directory/course/eastway-park-0,Eastway Park,Charlotte,North Carolina,28205,18,,,20
/course-directory/course/paulina-view,Paulina View,La Pine,Oregon,97739,18,5,,20
/course-directory/course/south-haven-disc-golf-park,South Haven Disc Golf Park,South Haven,Michigan,49090,18,,,20
/course-directory/course/lear-park,Lear Park,Longview,Texas,75604,18,,,20
/course-directory/course/fisher-bend-dgc,Fisher Bend DGC,Bemidji,Minnesota,56601,27,,,20
/course-directory/course/bridges-cornelius-road-park,Cornelius Road Park Disc Golf,Mooresville,North Carolina,28115,18,,,20
/course-directory/course/wood-valley,Wood Valley Disc Golf,Boswell,Oklahoma,74727,18,,,20
/course-directory/course/wild-vines-disc-golf-course,Wild Vines Disc Golf Course,Watkins Glen,New York,14891,18,,,20
/course-directory/course/willow-lake-disc-golf-course,Willow Lake Disc Golf Course,Prescott,Arizona,86301,18,,,20
/course-directory/course/ultra-discgolfpark-anheuser-busch-biergarten,Ultra DiscGolfPark - Anheuser-Busch Biergarten,Fort Collins,Colorado,80524,18,5,,20
/course-directory/course/clinton-hills-dgc,Clinton Hills Disc Golf Course,Swansea,Illinois,62226,18,,,20
/course-directory/course/camp-swatara,Camp Swatara,Bethel,Pennsylvania,19507,18,,,20
/course-directory/course/rochelle-ridge,Rochelle Ridge,Rochelle,Virginia,22738,9,,,20
/course-directory/course/forsythe-park,Forsythe Park,Whiting,Indiana,46394,18,,,20
/course-directory/course/peotone-community-park,Peotone Community Park,Peotone,Illinois,60468,9,,,20
/course-directory/course/bennington-disc-golf-course,Bennington Disc Golf Course,Bennington,Kansas,67422,6,,,20
/course-directory/course/eagle-valley,Eagle Valley Disc Golf,Stroud,Oklahoma,74079,18,5,,20
/course-directory/course/corona-lime-disc-golf-course,Corona and Lime Disc Golf Course,Madison,Wisconsin,53704,9,4,,20
/course-directory/course/faith-lutheran-disc-golf-course,Faith Lutheran Disc Golf Course,Mentor,Ohio,44060,9,,,21
/course-directory/course/pud-prairie,PUD Prairie Disc Golf,Shelton,Washington,98584,9,,,21
/course-directory/course/ray-miller-park,Ray Miller Park,Leavenworth,Kansas,66048,9,,,21
/course-directory/course/stonegate-village-disc-golf-course,Stonegate Village Disc Golf Course,Parker,Colorado,80134,10,,,21
/course-directory/course/long-island-lumber-jacks,Long Island Lumber Jacks,Long Island,Kansas,67647,4,,,21
/course-directory/course/cornerstone-disc-golf-course,Cornerstone Disc Golf Course,Duncan Falls,Ohio,43734,18,,,21
/course-directory/course/codorus-state-park-0,Codorus State Park - Purple,Hanover,Pennsylvania,17331,18,,,21
/course-directory/course/golden-grove-farm-and-brew,Golden Grove Farm and Brew,Piedmont,South Carolina,29673,18,4.5,,21
/course-directory/course/lebourget-park-disc-golf-course,Le Bourget Park Disc Golf Course,Little Falls,Minnesota,56345,9,,,21
/course-directory/course/willow-park-disc-golf-course,Willow Park Disc Golf Course,Hillsborough,New Jersey,08844,9,4,,21
/course-directory/course/ccck-dgc,Central Christian College Disc Golf Course,McPherson,Kansas,67460,9,,,21
/course-directory/course/hardaway-point,Hardaway Point,Badin,North Carolina,28009,18,,,21
/course-directory/course/shady-ridge-disc-golf-course,Shady Ridge Disc Golf Course,Littleton,Maine,04730,19,,,21
/course-directory/course/firefly-disc-golf,Firefly Disc Golf,Lyman,Maine,04002,18,4,,21
/course-directory/course/columbus-disc-golf-course,Columbus Disc Golf Course,Columbus,Kansas,66725,9,,,21
/course-directory/course/champions-course,Champion's Course,Big Rapids,Michigan,49307,18,,,21
/course-directory/course/beal-park,Beal Park Disc Golf Course,Midland,Texas,79703,18,,,21
/course-directory/course/dreher-park,Dreher Park ,WPB,Florida,33405,18,5,,21
/course-directory/course/riverside-church-disc-golf-course,Riverside Church Disc Golf Course,Fort Myers,Florida,33912,18,,,21
/course-directory/course/schoolhouse-road-dgc,Schoolhouse Road Disc Golf Course,Canton,New York,13617,18,5,,21
/course-directory/course/lakehawk-lake-sumter-state-college,The LakeHawk at Lake Sumter State College,Leesburg,Florida,34788,18,4.5,,21
/course-directory/course/burbine-forest-dgc,Burbine Forest Disc Golf Course,Charleston,New York,12066,18,5,,21
/course-directory/course/ellsworth-park-dgc,Ellsworth Park Disc Golf Course,Danville,Illinois,61832,9,4,,21
/course-directory/course/rose-creek-disc-golf-course,Rose Creek Disc Golf Course,Rose Creek,Minnesota,55970,9,,,21
/course-directory/course/duthie-park,Duthie Park,Troy,Idaho,83871,9,5,,21
/course-directory/course/old-mill-disc-golf-course,Old Mill Disc Golf Course,Oakridge,Oregon,97463,18,,,21
/course-directory/course/john-ryan-hometown-hollow,Hometown Hollow at Ryan Memorial Park,Tamaqua,Pennsylvania,18252,18,,,21
/course-directory/course/meadowlake-dgc,Meadowlake Disc Golf Course,Enid,Oklahoma,73703,18,,,21
/course-directory/course/splinter-city-dgc,Splinter City Disc Golf Course,Myrtle Beach,South Carolina,29577,18,,,21
/course-directory/course/hudson-high-school-disc-golf-course,Hudson High School Disc Golf Course,Hudson,Wisconsin,54016,9,5,,21
/course-directory/course/concordia-university-irvine-disc-golf-course,Concordia University Irvine Disc Golf Course,Irvine,California,92612,18,5,,21
/course-directory/course/medical-lake-junior-course,Medical Lake Junior Course,Medical Lake,Washington,99022,9,,,21
/course-directory/course/bunker-jefferson-barracks,The Bunker at Jefferson Barracks,Saint Louis,Missouri,63125,18,,,21
/course-directory/course/swope-park-1,Swope Park,Kansas City,Missouri,64130,18,,,21
/course-directory/course/smiths-station-disc-golf-course,Smiths Station Disc Golf Course,Smiths Station,Alabama,36877,18,4,,21
/course-directory/course/lake-ellis-disc-golf-course,Lake Ellis Disc Golf Course,Chatom,Alabama,36518,18,4,,21
/course-directory/course/oak-knoll-disc-golf-course,Oak Knoll Golf Course,Independence,Oregon,97351,18,,,21
/course-directory/course/raptors-roost-talon,Raptor's Roost - Talon,Gordonsville,Virginia,22942,18,,,21
/course-directory/course/west-fork,West Fork Disc Golf Course,Highlands Ranch,Colorado,80124,18,4,,21
/course-directory/course/page-park-disc-golf-course,Page Park Disc Golf Course,Dixon,Illinois,61021,18,,,21
/course-directory/course/beacon-hollow-disc-golf-course,Beacon Hollow Disc Golf Course,Cherokee,Iowa,51012,18,,,21
/course-directory/course/jamieson-park,Jamieson Park,Poynette,Wisconsin,53955,9,,,21
/course-directory/course/tymor-park,Tymor Park,Lagrangeville,New York,12540,9,,,21
/course-directory/course/baker-disc-golf-course,Baker Disc Golf Course,Baker City,Oregon,97814,9,,,21
/course-directory/course/william-b-kresge-memorial-disc-golf-course,William B. Kresge Memorial Disc Golf Course,Tunkhannock,Pennsylvania,18657,18,,,21
/course-directory/course/crossroads-disc-golf-course-1,Crossroads Disc Golf Course,Canton,Texas,75103,18,,,21
/course-directory/course/lewisburg-disc-golf-course,Lewisburg Disc Golf Course,Lewisburg,Tennessee,37091,18,,,21
/course-directory/course/diamond-disc-golf-challenge,Diamond Disc Golf Challenge,Pensacola,Florida,32502,9,,,21
/course-directory/course/bears-den,The Bear's Den,Kingsley,Michigan,49649,18,4,,22
/course-directory/course/twisted-cedars-disc-golf-course,Twisted Cedars Disc Golf Course,Trinidad,Colorado,81082,27,5,,22
/course-directory/course/monarch-bay,Monarch Bay,San Leandro,California,94577,18,1,,22
/course-directory/course/farm-quail-valley,The Farm at Quail Valley,Winfield,Kansas,67156,18,5,,22
/course-directory/course/boosinger-mini-course,Boosinger Practice Course,Pismo Beach,California,93449,1,,,22
/course-directory/course/schneiters-bluff-back,Schneiter's Bluff - Back,West Point,Utah,84015,18,5,,22
/course-directory/course/clapp-memorial-park,Clapp Memorial - East,Wichita,Kansas,67218,18,,,22
/course-directory/course/veterans-park-mcloud-ok,Veterans Park,McLoud,Oklahoma,74851,18,,,22
/course-directory/course/pasture-disc-golf-course,The Pasture Disc Golf Course,Tunnel Hill,Georgia,30755,18,,,22
/course-directory/course/moo-timken-community-center,The Moo at Timken Community Center,Cowpens,South Carolina,29330,18,,,22
/course-directory/course/bryant-commons-dgc,Bryant Commons Disc Golf Course,Hinesville,Georgia,31313,18,,,22
/course-directory/course/sky-view-disc-golf-course,Sky View Disc Golf Course,Ennis,Montana,59729,9,,,22
/course-directory/course/riverside-middle-school-disc-golf-course,Riverside Middle School Disc Golf Course,Evans,Georgia,30809,6,,,22
/course-directory/course/compound,The Compound,Griffin,Georgia,30223,18,,,22
/course-directory/course/cornerstone-baptist-fellowship,Cornerstone Baptist Fellowship,Sebastian,Florida,32958,9,,,22
/course-directory/course/pisgah-park,Pisgah Park Disc Golf Course,Lexington,South Carolina,29072,18,,,22
/course-directory/course/ymca-camp-carter-disc-golf-course,YMCA Camp Carter Disc Golf Course,Fort Worth,Texas,76114,9,,,22
/course-directory/course/cameron-park-lake-disc-golf-course,Cameron Park Lake Disc Golf Course,Cameron Park,California,95682,18,5,,22
/course-directory/course/caddoa-dgc,Caddoa Disc Golf Course,Hasty,Colorado,81044,18,,,22
/course-directory/course/skc-discgolfcourse,SKC Disc Golf Course,Pablo,Montana,59864,20,,,22
/course-directory/course/farmville-discgolfcourse,Farmville Disc Golf Course,Farmville,North Carolina,27828,18,,,22
/course-directory/course/emmitsburg-community-park-discgolfcourse,Emmitsburg Community Park Disc Golf Course,Emmitsburg,Maryland,21727,18,4,,22
/course-directory/course/blanchard-discgolfcourse,Blanchard Disc Golf Course,Tucson,Arizona,85707,18,,,22
/course-directory/course/deer-run,Deer Run ,Millersburg,Ohio,44654,9,,,22
/course-directory/course/view,The View,Crestview,Florida,32536,18,,,22
/course-directory/course/bailey-lake-disc-golf-course,Bailey Lake Disc Golf Course,Burleson,Texas,76028,9,,,22
/course-directory/course/sara-park-discgolfcourse,SARA Park Disc Golf Course,Lake Havasu City,Arizona,86406,18,,,22
/course-directory/course/freedaddy-discgolfcourse,FreeDaddy Disc Golf Course,Laurinburg,North Carolina,28352,18,,,22
/course-directory/course/boylan-acres,Boylan Acres Extreme,Monrovia,Indiana,46157,18,,,22
/course-directory/course/hillsboro-disc-golf-course,Hillsboro Disc Golf Course,HIllsboro,Missouri,63050,9,,,22
/course-directory/course/hampton-high-school-disc-golf-course,Hampton High School Disc Golf Course,Hampton,Georgia,30228,9,,,22
/course-directory/course/tracks-mcdonough,The Tracks at McDonough,McDonough,Georgia,30253,18,4.5,,22
/course-directory/course/little-chiques-park,Little Chiques Park,Mount Joy,Pennsylvania,17552,9,,,22
/course-directory/course/victory-disc-golf-course,Victory Disc Golf Course,Houston,Texas,77088,18,,,22
/course-directory/course/jefferson-elementary-school-0,Jefferson Elementary School,York,South Carolina,29745,9,,,22
/course-directory/course/eldorado-park,Eldorado Park,Clearwater,Minnesota,55320,4,,,22
/course-directory/course/deer-park-disc-golf-course,Deer Park Disc Golf Course,Deer Park,Washington,99006,18,,,22
/course-directory/course/anna-city-park,Anna City Park,Anna,Illinois,62906,18,,,22
/course-directory/course/sul-ross-state-university,Sul Ross State University,Alpine,Texas,79830,9,,,22
/course-directory/course/hughes-park-disc-golf-course,Hughes Park Disc Golf Course,Thomasville,North Carolina,27360,18,,,22
/course-directory/course/spencer-christian-park,Spencer Christian Park,Fisherville,Kentucky,40023,9,,,22
/course-directory/course/altstadt-acres,Altstadt Acres,Huntingburg,Indiana,47542,18,,,22
/course-directory/course/filer-high-school,Filer High School,Filer,Idaho,83328,9,,,22
/course-directory/course/epic-kc-north,EPIC KC - North,Independence,Missouri,64055,18,,,23
/course-directory/course/columbus-disc-golf-course-0,Columbus Disc Golf Course,Columbus,Kansas,66725,9,,,23
/course-directory/course/disc-it,Disc It,Joplin,Missouri,64801,18,,,23
/course-directory/course/amrock-disc-golf-course,Amrock Disc Golf Course,Moon Township,Pennsylvania,15108,6,,,23
/course-directory/course/liberal-high-school,Liberal High School,Liberal,Missouri,64762,9,,,23
/course-directory/course/gun-barrel-city-dgc,Gun Barrel City Disc Golf Course,Gun Barrel,Texas,75147,18,,,23
/course-directory/course/first-baptist-east-disc-golf,First Baptist East Disc Golf,Lawton,Oklahoma,73501,9,,,23
/course-directory/course/sergeant-bluff,Sergeant Bluff,Sergeant Bluff,Iowa,51054,9,,,23
/course-directory/course/big-disc-golf-course,B.I.G. Disc Golf Course,Belleville,Illinois,62220,9,,,23
/course-directory/course/saltwater-crew-disc-golf-pro-shop,Saltwater Crew Disc Golf Putting Course,Largo,Florida,33770,9,,,23
/course-directory/course/golden-bear-dgc,Golden Bear Disc Golf Course,Lexington,Alabama,35648,9,,,23
/course-directory/course/jenkins-mountain-disc-golf,Jenkins Mountain Disc Golf,Washington,Virginia,22747,18,,,24
/course-directory/course/william-f-maule-park-windlestrae,William F. Maule Park at Windlestrae,North Wales,Pennsylvania,19454,9,,,24
/course-directory/course/miller-school-albemarle-lotus,Miller School of Albemarle - Lotus ,Charlottesville,Virginia,22903,9,,,24
/course-directory/course/lakeside-park-0,Lakeside Park,Jefferson,Texas,75657,18,,,24
/course-directory/course/viking-dgc,Viking Disc Golf Course,Strum,Wisconsin,54729,18,,,24
/course-directory/course/cole-memorial-park-disc-golf,Cole Memorial Park Disc Golf,Chester,Illinois,62233,9,,,24
/course-directory/course/woodland-greens-4,Woodland Greens,Sheboygan,Wisconsin,53081,18,,,24
/course-directory/course/oak-stone-farms,Oak Stone Farms,Burlington,Maine,04417,9,,,24
/course-directory/course/gorge-anthony-run,The Gorge at Anthony Run,Indiana,Pennsylvania,15701,18,4,,24
/course-directory/course/arlington-heights-elementary-school,Arlington Heights Elementary School,Bloomington,Indiana,47404,9,,,24
/course-directory/course/rock-river-ranch,Rock River Ranch,Bowling Green,Kentucky,42103,18,,,24
/course-directory/course/oil-center-executive,Oil Center Executive,Lafayette,Louisiana,70503,9,,,24
/course-directory/course/chikumbuso-disc-golf-course,Chikumbuso Disc Golf Course,North Stonington,Connecticut,06359,18,,,24
/course-directory/course/delphi-golf-course,Delphi Golf Course,Olympia,Washington,98512,18,,,24
/course-directory/course/kirtland-odr-disc-golf-course,Kirtland ODR Disc Golf Course ,Albuquerque,New Mexico,87117,9,,,24
/course-directory/course/aztec-municipal-golf-course,Aztec Disc Golf Course,Aztec,New Mexico,87410,18,,,24
/course-directory/course/hill-top,Hill Top Disc Golf Course,Hesperia,Michigan,49421,24,,,24
/course-directory/course/dragonfly-disc-golf,Dragonfly Disc Golf ,Stonington,Connecticut,06378,19,,,24
/course-directory/course/mt-gilead-baptist-church,Mt. Gilead Baptist Church,Dothan,Alabama,36305,9,5,,24
/course-directory/course/malad-city,Malad City,Malad City,Idaho,83252,18,,,24
/course-directory/course/golden18,The Golden 18 ,Lebanon,Missouri,65536,18,,,24
/course-directory/course/north-glen-disc-golf-course,North Glen Disc Golf Course,Glen Burnie,Maryland,21061,18,5,,24
/course-directory/course/gospel-discovery,The GOSPEL DISCovery,Simpsonville,South Carolina,29681,9,,,24
/course-directory/course/childrens-home-lubbock,Children's Home of Lubbock,Lubbock,Texas,79403,18,,,24
/course-directory/course/whispering-doakes,Whispering Doakes,Palmer,Alaska,99645,18,,,24
/course-directory/course/sailboard-beach,Sailboard Beach,Boardman,Oregon,97818,18,,,24
/course-directory/course/jackson-park-disc-golf-course-0,Jackson Park Disc Golf Course,Chicago,Illinois,60649,18,,,24
/course-directory/course/north-fort,The Observatory Park Disc Golf Course,Ogden,Utah,84401,19,,,24
/course-directory/course/universal-park-dgc,Universal Park Disc Golf Course,Marion,North Carolina,28752,18,4,,24
/course-directory/course/jaggerbush-hollow,Jaggerbush Hollow,Lamar,Arkansas,72846,18,,,24
/course-directory/course/long-hollow-church,Long Hollow Church,Hendersonville,Tennessee,37075,9,,,24
/course-directory/course/garden-lake,Garden Lake Park,Creswell,Oregon,97426,9,,,24
/course-directory/course/ccc-disc-golf,CCC Disc Golf,Beatrice,Nebraska,68310,9,,,24
/course-directory/course/jonathan-bye-memorial-dcg,Jonathan Bye Memorial Disc Golf Course,Byesville,Ohio,43723,9,,,24
/course-directory/course/pinestraw-ranch,Pinestraw Ranch,Eastover,South Carolina,29044,18,,,24
/course-directory/course/mill-ridge-park,Mill Ridge Park,Antioch,Tennessee,37013,18,,,24
/course-directory/course/watertown-dgc,Watertown Disc Golf Course,Watertown,Minnesota,55388,18,,,24
/course-directory/course/southeastern-illinois-college-disc-golf-course,Southeastern Illinois College Disc Golf Course,Harrisburg,Illinois,62946,18,,,24
/course-directory/course/short-mountain-red-apple,Short Mountain - Red Apple,Woodbury,Tennessee,37190,18,,,24
/course-directory/course/southern-fauquier-sports-complex-dgc,Southern Fauquier Sports Complex Disc Golf Course,Remington,Virginia,22734,9,,,24
/course-directory/course/boggy-depot-dgc,Boggy Depot Disc Golf Course,Atoka,Oklahoma,74525,18,,,24
/course-directory/course/mays-mill,Mays Mill,Forest,Virginia,24551,18,5,,24
/course-directory/course/mohegan-park-disc-golf,Mohegan Park Disc Golf,Norwich,Connecticut,06360,36,,,24
/course-directory/course/meier-lake-resort-dgc,Meier Lake Resort Disc Golf Course,Wasilla,Alaska,99654,18,,,24
/course-directory/course/grace-place,Grace Place,New Lexington,Ohio,43764,9,,,24
/course-directory/course/mcdermotts-lakefront,McDermott’s Lakefront Campground,North Benton,Ohio,44490,9,,,24
/course-directory/course/coal-creek,Coal Creek,Erie,Colorado,80516,18,,,24
/course-directory/course/killingworth-recreational-park,Killingworth Recreational Park,Killingworth,Connecticut,06419,18,,,24
/course-directory/course/jr-viking,Jr Viking Disc Golf at Green Acres,Hazel Park,Michigan,48030,9,,,24
/course-directory/course/hidden-hollow-dgc,Hidden Hollow Disc Golf Course,Dover,Pennsylvania,17315,18,,,25
/course-directory/course/chapel-grove,Chapel Grove at Concordia Seminary,Fort Wayne,Indiana,46825,18,,,25
/course-directory/course/temple-trail-dgc,Temple Trail Disc Golf Course,Hattiesburg,Mississippi,39402,9,,,25
/course-directory/course/turnpike,The Turnpike,Naples,New York,14512-9412,18,,,25
/course-directory/course/hanscom-park,Hanscom Park ,Omaha,Nebraska,68105,9,5,,25
/course-directory/course/kenney-park,Kenney Park,Ligonier,Indiana,46767,18,,,25
/course-directory/course/diavolo,Diavolo at New Hope,Cary,North Carolina,27519,22,4.5,,25
/course-directory/course/st-john-lutheran-church,St. John Lutheran Church,Cypress,Texas,77429,9,,,25
/course-directory/course/heritage-harbour-dgp,Heritage Harbour Disc Golf Park,Bradenton,Florida,34212,9,,,25
/course-directory/course/brantwood-dgc,Brantwood Disc Golf Course,Elkton,Maryland,21921,18,5,,25
/course-directory/course/far-hill-dgc,Far Hill Disc Golf Course,Sparta,Michigan,49345,18,,,25
/course-directory/course/blue-flame-discgolfpark,Blue Flame DiscGolfPark,Bixby,Oklahoma,74008,18,,,25
/course-directory/course/ladera-golf-course,Ladera Golf Course,Albuquerque,New Mexico,87120,18,,,25
/course-directory/course/gehlhausen-farms,Gehlhausen Farms,Indianapolis,Indiana,46229,18,,,25
/course-directory/course/pinebrook-dgc,Pinebrook Disc Golf Course,East Stroudsburg,Pennsylvania,18301,18,5,,25
/course-directory/course/richmond-hill-disc-golf,Richmond Hill Disc Golf ,Richmond Hill,Georgia,31324,18,,,25
/course-directory/course/goose-creek-disc-golf-course,Goose Creek Disc Golf Course,Davenport,Iowa,52806,18,,,25
/course-directory/course/thorne-hawthorne-park,Hawthorne Park Disc Golf Course,Pontiac,Michigan,48342,18,,,25
/course-directory/course/sayburrs-edge,Sayburr's Edge,Port Republic,Maryland,20676,18,,,25
/course-directory/course/halo-dgc,Halo Disc Golf Course,Whitesburg,Tennessee,37891,9,,,25
/course-directory/course/conquistador-park-disc-golf-course,Conquistador Park Disc Golf Course,Dodge City,Kansas,67801,18,,,25
/course-directory/course/hidden-acres,Hidden Acres,Old Town,Maine,04468,18,,,25
/course-directory/course/jackson-park-disc-golf-course,Jackson Park Disc Golf Course,Vienna,West Virginia,26105,9,,,25
/course-directory/course/platt-park-0,Platt Park,Gainesville,Georgia,30507,9,,,25
/course-directory/course/empire-park-disc-golf-course,Empire Park Disc Golf Course,Forsyth,Missouri,65653,18,5,,25
/course-directory/course/summerfield-park-disc-golf-course,Summerfield Park Disc Golf Course,Houma,Louisiana,70360,9,5,,25
/course-directory/course/frontier-trail,Frontier Trail Middle School,Olathe,Kansas,66062,9,,,25
/course-directory/course/city-park-dgc-1,City Park Disc Golf Course,Wolfforth,Texas,79382,9,5,,25
/course-directory/course/mile-lane-disc-golf,Mile Lane Disc Golf,Mount Savage,Maryland,21545,18,,,25
/course-directory/course/plummer-disc-golf-course,Plummer Disc Golf Course,Plummer,Minnesota,56748,9,,,25
/course-directory/course/ridge-1,The Ridge,Danville,Indiana,46122,9,,,25
/course-directory/course/central-baptist-church,Central Baptist Church,Americus,Georgia,31709,18,5,,25
/course-directory/course/albion-disc-golf-course,Albion Disc Golf Course,Albion,Pennsylvania,16401,9,,,25
/course-directory/course/new-hope-city-park-disc-golf-course,New Hope City Park Disc Golf Course,New Hope,Alabama,35760,18,,,25
/course-directory/course/vietnam-veterans-park-0,Vietnam Veterans Park,Billerica,Massachusetts,01821,9,,,25
/course-directory/course/triumph-high-school,Triumph High School,Cheyenne,Wyoming,82007,6,,,25
/course-directory/course/dry-creek-baptist-camp-disc-golf-course,Dry Creek Baptist Camp Disc Golf Course,Dry Creek,Louisiana,70637,18,,,25
/course-directory/course/serendipity-resort,Serendipity Resort,Brownsville,Tennessee,38012,18,,,25
/course-directory/course/territorial-brewing-company-tbc,Territorial Brewing Company (TBC),Springfield,Michigan,49037,18,,,25
/course-directory/course/pinehurst-park-disc-golf-course,Pinehurst Park Disc Golf Course,Eau Claire,Wisconsin,54703,10,,,25
/course-directory/course/lost-river-state-park,Lost River State Park,Mathias,West Virginia,26812,18,,,25
/course-directory/course/washoe-disc-golf-course,Washoe Disc Golf Course,Reno,Nevada,89509,18,,,25
/course-directory/course/dry-creek-preserve-disc-golf-course,Dry Creek Preserve Disc Golf Course,Woodlake,California,93286,18,4,,25
/course-directory/course/little-america-dgc,Little America Disc Golf Course,Cheyenne,Wyoming,82001,18,5,,25
/course-directory/course/red-tail-run-dgc,Red Tail Run DGC,Lancaster,Pennsylvania,17601,18,,,25
/course-directory/course/boulder-creek-county-club,Boulder Creek County Club,Boulder Creek,California,95006,18,,,25
/course-directory/course/ruby-grant,Ruby Grant Disc Golf Course,Norman,Oklahoma,73072,18,,,25
/course-directory/course/maxtons-park,Maxton Park,Butler,Indiana,46721,18,,,25
/course-directory/course/mauthe-park,Mauthe Park,Struthers,Ohio,44471,9,3,,25
/course-directory/course/pawhuska-disc-golf-course,Pawhuska Disc Golf Course,Pawhuska,Oklahoma,74058,18,,,26
/course-directory/course/lake-chabot-disc-golf-course-bay,Lake Chabot Disc Golf Course - Bay,Oakland,California,94605,18,,,26
/course-directory/course/woods-lakeshore,The Woods at Lakeshore,Ypsilanti,Michigan,48198,18,,,26
/course-directory/course/sunset-ridge-disc-golf-course-0,Sunset Ridge Disc Golf Course,Westbook,Maine,04092,9,,,26
/course-directory/course/kj-memorial-park,KJ Memorial Park,Lowell,Arkansas,72745,18,3.5,,26
/course-directory/course/cedar-creek-disc-golf-course,Cedar Creek Disc Golf Course,West Fork,Arkansas,72774,18,,,26
/course-directory/course/seven-mile-lake-park,Seven Mile Lake Park,Fulda,Minnesota,56131,9,,,26
/course-directory/course/jaycee-park-1,Jaycee Park,Tybee Island,Georgia,31328,9,,,26
/course-directory/course/st-marys-disc-golf-course,St Marys Disc Golf Course,St Marys,Kansas,66536,9,,,26
/course-directory/course/wallowa-lake-state-park,Wallowa Lake State Park,Joseph,Oregon,97846,9,,,26
/course-directory/course/kudzu-cove-disc-golf-course,Kudzu Cove Disc Golf Course,Guntersville,Alabama,35976,18,5,,26
/course-directory/course/beaver-dick-disc-golf-course,Beaver Dick Disc Golf Course,Rexburg,Idaho,83440,9,,,26
/course-directory/course/hurricane-springs-disc-golf-course,Hurricane Springs Disc Golf Course,Piedmont,South Carolina,29673,18,,,26
/course-directory/course/dog-river,Dog River,Douglasville,Georgia,30135,18,,,26
/course-directory/course/hollidaysburg-school-disc-golf-course,Hollidaysburg School Disc Golf Course,Hollidaysburg,Pennsylvania,16648,12,,,26
/course-directory/course/commons-park-disc-golf-course,Commons Park Disc Golf Course,Angola,Indiana,46703,18,4,,26
/course-directory/course/shenantaha-creek-disc-golf-course,Shenantaha Creek Disc Golf Course,Malta,New York,12020,18,4,,26
/course-directory/course/la-vista-park,La Vista Park,Godfrey,Illinois,62035,18,5,,26
/course-directory/course/muenster-disc-golf-course,Muenster Disc Golf Course,Muenster,Texas,76252,9,,,26
/course-directory/course/spoon-creek-disc-golf-course,Spoon Creek Disc Golf Course,Olathe,Kansas,66061,18,5,,26
/course-directory/course/hanna-hills-disc-golf-course,Hanna Hills Disc Golf Course,Laquey,Missouri,65534,18,5,,26
/course-directory/course/shannon-disc-golf-course,Shannon Disc Golf Course,Rome,Georgia,30161,18,,,26
/course-directory/course/flanagan-disc-golf-course,Flanagan Disc Golf Course,Flanagan,Illinois,61740,9,,,26
/course-directory/course/chetola-resort-disc-golf-course,Chetola Resort Disc Golf Course,BLowing Rock,North Carolina,28605,9,,,26
/course-directory/course/lake-chabot-golf-course-hills,Lake Chabot Disc Golf Course - Hills ,Oakland,California,94605,18,,,26
/course-directory/course/red-river-disc-golf-course,Red River Disc Golf Course,Waldport,Oregon,97394,18,4,,26
/course-directory/course/rockwater-park,Rockwater Park,Culpeper,Virginia,22701,18,,,26
/course-directory/course/north-boundary-park-disc-golf-course,North Boundary Disc Golf Complex - Championship,Cranberry Township,Pennsylvania,16066,18,5,,26
/course-directory/course/creekside-park-disc-golf-course,Creekside Park Disc Golf Course,Farmington,Arkansas,72730,18,5,,26
/course-directory/course/robert-newlon-airpark-disc-golf-course,Robert Newlon Airpark Disc Golf Course,Huntington,West Virginia,25702,10,,,26
/course-directory/course/jumanji,Jumanji ,Nine Mile Falls,Washington,99026,30,,,27
/course-directory/course/seneca-championship-course-gold-course,Seneca Championship Course at Shaver Rec Center,Seneca,South Carolina,29678,18,,,27
/course-directory/course/pequot-lakes-baptist-church,Pequot Lakes Baptist Church,Pequot Lakes,Minnesota,56472,9,,,27
/course-directory/course/marysville-disc-golf-course-0,Marysville Disc Golf Course,Marysville,Kansas,66508,9,,,27
/course-directory/course/barracks,The Barracks,College Station,Texas,77845,9,,,27
/course-directory/course/gamers-ranch-disc-golf-course,Gamers Ranch Disc Golf Course,Bland,Missouri,65014,18,,,27
/course-directory/course/calvary-church-disc-golf-course,Calvary Church Disc Golf Course,Albuquerque,New Mexico,87109,9,,,27
/course-directory/course/heavenly-farms-disc-golf-course,Heavenly Farms Disc Golf Course,East Brunswick,New Jersey,08816,9,2,,27
/course-directory/course/columbia-shore-disc-golf-fort-stevens-state-park,Columbia Shore Disc Golf at Fort Stevens State Park,Hammond,Oregon,97121,23,4.5,,27
/course-directory/course/crestview-park-east,Crestview Park - East,Topeka,Kansas,66614,18,,,27
/course-directory/course/pines-0,The Rendevous Disc Golf Course,Washburn,Wisconsin,54891,18,,,27
/course-directory/course/misericordia-university-disc-golf-course,Misericordia University DIsc Golf Course,Dallas,Pennsylvania,18612,9,,,27
/course-directory/course/eureka-disc-golf-univeristy-alaska-se,Eureka Disc Golf at Univeristy of Alaska SE,Juneau,Alaska,99801,9,,,27
/course-directory/course/big-trees-golf-course,Big Trees Golf Course,Yosemite National Park,California,95389,18,,,27
